"","tve_user_id","ft_start","ft_end"
"66746",16427388,2017-04-29,2017-05-06
"66747",16428204,2017-04-29,2017-05-06
"66748",16427323,2017-04-29,2017-05-06
"66749",16427524,2017-04-29,2017-05-06
"66750",16428463,2017-04-29,2017-05-06
"66751",16436951,2017-04-30,2017-05-07
"66752",16442983,2017-05-01,2017-05-08
"66753",16462285,2017-05-03,2017-05-10
"66754",16473748,2017-05-05,2017-05-12
"66755",16474927,2017-05-05,2017-05-12
"66756",16501021,2017-05-08,2017-05-15
"66757",16523744,2017-05-10,2017-05-17
"66758",16338550,2017-05-11,2017-05-18
"66759",16570179,2017-05-16,2017-05-23
"66760",16581472,2017-05-17,2017-06-16
"66761",16582772,2017-05-17,2017-06-16
"66762",16586468,2017-05-18,2017-06-17
"66763",16589163,2017-05-18,2017-06-17
"66764",16592159,2017-05-18,2017-06-17
"66765",16593652,2017-05-19,2017-06-18
"66766",16595843,2017-05-19,2017-06-18
"66767",16596039,2017-05-19,2017-06-18
"66768",16597826,2017-05-19,2017-06-18
"66769",16598548,2017-05-19,2017-06-18
"66770",16601897,2017-05-19,2017-06-18
"66771",16614553,2017-05-20,2017-06-19
"66772",16614723,2017-05-20,2017-06-19
"66773",16615087,2017-05-20,2017-06-19
"66774",16615403,2017-05-20,2017-06-19
"66775",16615739,2017-05-20,2017-06-19
"66776",16615852,2017-05-20,2017-06-19
"66777",16616624,2017-05-20,2017-06-19
"66778",16617294,2017-05-20,2017-06-19
"66779",16617522,2017-05-20,2017-06-19
"66780",16618220,2017-05-20,2017-06-19
"66781",16619686,2017-05-21,2017-06-20
"66782",16624008,2017-05-21,2017-06-20
"66783",16624145,2017-05-21,2017-06-20
"66784",16624690,2017-05-21,2017-06-20
"66785",16615121,2017-05-21,2017-06-20
"66786",16627324,2017-05-21,2017-06-20
"66787",16628491,2017-05-21,2017-06-20
"66788",16629468,2017-05-21,2017-06-20
"66789",16629746,2017-05-21,2017-06-20
"66790",16633067,2017-05-21,2017-06-20
"66791",16633120,2017-05-21,2017-06-20
"66792",16622372,2017-05-21,2017-06-20
"66793",16633731,2017-05-21,2017-06-20
"66794",16634045,2017-05-21,2017-06-20
"66795",16636065,2017-05-21,2017-06-20
"66796",16640160,2017-05-21,2017-06-20
"66797",16642658,2017-05-21,2017-06-20
"66798",16645383,2017-05-21,2017-06-20
"66799",16647824,2017-05-21,2017-06-20
"66800",16650122,2017-05-21,2017-06-20
"66801",16651743,2017-05-22,2017-06-21
"66802",16653786,2017-05-22,2017-06-21
"66803",16654216,2017-05-22,2017-06-21
"66804",16656703,2017-05-22,2017-06-21
"66805",16657881,2017-05-22,2017-06-21
"66806",16658689,2017-05-22,2017-06-21
"66807",16658898,2017-05-22,2017-06-21
"66808",16662748,2017-05-22,2017-06-21
"66809",16663843,2017-05-22,2017-06-21
"66810",16670356,2017-05-22,2017-06-21
"66811",16670907,2017-05-22,2017-06-21
"66812",16672082,2017-05-22,2017-06-21
"66813",16672124,2017-05-22,2017-06-21
"66814",16672605,2017-05-22,2017-06-21
"66815",16673807,2017-05-22,2017-06-21
"66816",16674131,2017-05-22,2017-06-21
"66817",16675681,2017-05-22,2017-06-21
"66818",16675900,2017-05-22,2017-06-21
"66819",16676188,2017-05-22,2017-06-21
"66820",16677003,2017-05-22,2017-06-21
"66821",16677485,2017-05-22,2017-06-21
"66822",16677397,2017-05-22,2017-06-21
"66823",16677848,2017-05-22,2017-06-21
"66824",16677524,2017-05-22,2017-06-21
"66825",16685757,2017-05-22,2017-06-21
"66826",16691361,2017-05-22,2017-06-21
"66827",16692514,2017-05-23,2017-06-22
"66828",16692744,2017-05-23,2017-06-22
"66829",16694779,2017-05-23,2017-06-22
"66830",16695576,2017-05-23,2017-06-22
"66831",16593802,2017-05-23,2017-06-22
"66832",16698227,2017-05-23,2017-06-22
"66833",16699822,2017-05-23,2017-06-22
"66834",16704697,2017-05-23,2017-06-22
"66835",15770843,2017-05-24,2017-06-23
"66836",16715704,2017-05-24,2017-06-23
"66837",16716156,2017-05-24,2017-06-23
"66838",16719892,2017-05-24,2017-06-23
"66839",16720291,2017-05-24,2017-06-23
"66840",16720907,2017-05-24,2017-06-23
"66841",16724241,2017-05-25,2017-06-24
"66842",16725906,2017-05-25,2017-06-24
"66843",16725984,2017-05-25,2017-06-24
"66844",16732277,2017-05-25,2017-06-24
"66845",16744237,2017-05-26,2017-06-25
"66846",16752626,2017-05-27,2017-06-26
"66847",14950412,2017-01-01,2017-01-08
"66848",14967312,2017-01-02,2017-01-09
"66849",14969098,2017-01-02,2017-01-09
"66850",14977979,2017-01-02,2017-01-09
"66851",14981833,2017-01-02,2017-01-09
"66852",15308680,2017-01-23,2017-01-30
"66853",15328259,2017-01-24,2017-01-31
"66854",15328417,2017-01-24,2017-01-31
"66855",15332138,2017-01-24,2017-01-31
"66856",15335238,2017-01-24,2017-01-31
"66857",15336642,2017-01-24,2017-01-31
"66858",15345378,2017-01-26,2017-02-02
"66859",15379195,2017-01-28,2017-02-04
"66860",15387693,2017-01-28,2017-02-04
"66861",15387922,2017-01-28,2017-02-04
"66862",15394218,2017-01-29,2017-02-05
"66863",15395337,2017-01-29,2017-02-05
"66864",15382698,2017-01-29,2017-02-05
"66865",15407281,2017-01-30,2017-02-06
"66866",15408984,2017-01-30,2017-02-06
"66867",15417126,2017-01-30,2017-02-06
"66868",15420950,2017-01-30,2017-02-06
"66869",15456562,2017-02-02,2017-02-09
"66870",15471287,2017-02-04,2017-02-11
"66871",15471939,2017-02-04,2017-02-11
"66872",15467047,2017-02-04,2017-02-11
"66873",15477573,2017-02-04,2017-02-11
"66874",15496787,2017-02-05,2017-02-12
"66875",15513927,2017-02-07,2017-02-14
"66876",15529239,2017-02-08,2017-02-15
"66877",15498007,2017-02-08,2017-02-15
"66878",15531644,2017-02-09,2017-02-16
"66879",15534524,2017-02-09,2017-02-16
"66880",15539137,2017-02-09,2017-02-16
"66881",15542952,2017-02-09,2017-02-16
"66882",15578845,2017-02-12,2017-02-19
"66883",15593333,2017-02-13,2017-02-20
"66884",15595352,2017-02-14,2017-02-21
"66885",15595410,2017-02-14,2017-02-21
"66886",15604917,2017-02-14,2017-02-21
"66887",15613578,2017-02-15,2017-02-22
"66888",15619770,2017-02-16,2017-02-23
"66889",15637442,2017-02-17,2017-02-24
"66890",15640653,2017-02-18,2017-02-25
"66891",15653166,2017-02-18,2017-02-25
"66892",15685529,2017-02-20,2017-02-27
"66893",15687159,2017-02-20,2017-02-27
"66894",15699085,2017-02-20,2017-02-27
"66895",15706241,2017-02-21,2017-02-28
"66896",15708053,2017-02-21,2017-02-28
"66897",15712919,2017-02-21,2017-02-28
"66898",15723555,2017-02-22,2017-03-01
"66899",15744795,2017-02-24,2017-03-03
"66900",15747510,2017-02-24,2017-03-03
"66901",15750544,2017-02-24,2017-03-03
"66902",15733725,2017-02-25,2017-03-04
"66903",15711387,2017-02-25,2017-03-04
"66904",15663319,2017-02-26,2017-03-05
"66905",15795438,2017-02-27,2017-03-06
"66906",15478398,2017-02-28,2017-03-07
"66907",15822879,2017-03-02,2017-03-09
"66908",15832442,2017-03-02,2017-03-09
"66909",16553049,2017-07-15,2017-07-22
"66910",16056320,2017-03-22,2017-03-29
"66911",16057058,2017-03-22,2017-03-29
"66912",15754320,2017-03-23,2017-03-30
"66913",16063624,2017-03-23,2017-03-30
"66914",16059791,2017-03-23,2017-03-30
"66915",16074226,2017-03-24,2017-03-31
"66916",16079595,2017-03-24,2017-03-31
"66917",16107046,2017-03-27,2017-04-03
"66918",16088853,2017-03-27,2017-04-03
"66919",16119651,2017-03-28,2017-04-04
"66920",16136270,2017-03-29,2017-04-05
"66921",16136770,2017-03-29,2017-04-05
"66922",16148040,2017-03-30,2017-04-06
"66923",16153908,2017-03-31,2017-04-07
"66924",16164904,2017-04-01,2017-04-08
"66925",16177927,2017-04-02,2017-04-09
"66926",16192717,2017-04-04,2017-04-11
"66927",15761654,2017-04-04,2017-04-11
"66928",16195015,2017-04-04,2017-04-11
"66929",17479776,2017-08-20,2017-08-27
"66930",17481936,2017-08-20,2017-08-27
"66931",12588844,2017-08-21,2017-08-28
"66932",17493285,2017-08-21,2017-08-28
"66933",17505427,2017-08-22,2017-08-29
"66934",17516671,2017-08-24,2017-08-31
"66935",17518052,2017-08-24,2017-08-31
"66936",17519448,2017-08-24,2017-08-31
"66937",17513019,2017-08-24,2017-08-31
"66938",17523112,2017-08-24,2017-08-31
"66939",17530102,2017-08-25,2017-09-01
"66940",17533413,2017-08-25,2017-09-01
"66941",17535787,2017-08-25,2017-09-01
"66942",17538963,2017-08-26,2017-09-02
"66943",17546288,2017-08-26,2017-09-02
"66944",17547839,2017-08-26,2017-09-02
"66945",12056296,2017-08-26,2017-09-02
"66946",17551029,2017-08-26,2017-09-02
"66947",17551490,2017-08-26,2017-09-25
"66948",17554717,2017-08-26,2017-09-25
"66949",17556665,2017-08-26,2017-09-02
"66950",17557865,2017-08-26,2017-09-02
"66951",17566657,2017-08-26,2017-09-02
"66952",17571493,2017-08-26,2017-09-02
"66953",17572621,2017-08-26,2017-09-25
"66954",17572486,2017-08-26,2017-09-25
"66955",17575100,2017-08-26,2017-09-02
"66956",17579235,2017-08-27,2017-09-26
"66957",17583343,2017-08-27,2017-09-26
"66958",17591693,2017-08-27,2017-09-03
"66959",17591971,2017-08-27,2017-09-03
"66960",17591983,2017-08-27,2017-09-03
"66961",17593125,2017-08-27,2017-09-26
"66962",17591777,2017-08-27,2017-09-03
"66963",17591245,2017-08-27,2017-09-03
"66964",17596251,2017-08-27,2017-09-03
"66965",17600448,2017-08-27,2017-09-03
"66966",17600932,2017-08-27,2017-09-03
"66967",17603944,2017-08-27,2017-09-26
"66968",17605195,2017-08-27,2017-09-03
"66969",17605438,2017-08-27,2017-09-03
"66970",17604334,2017-08-27,2017-09-03
"66971",17609270,2017-08-27,2017-09-03
"66972",17612906,2017-08-27,2017-09-03
"66973",17614967,2017-08-27,2017-09-03
"66974",17615723,2017-08-27,2017-09-26
"66975",17621103,2017-08-27,2017-09-03
"66976",17621369,2017-08-27,2017-09-26
"66977",17623811,2017-08-27,2017-09-03
"66978",17625213,2017-08-27,2017-09-26
"66979",17551433,2017-08-27,2017-09-03
"66980",17647045,2017-08-28,2017-09-04
"66981",17650444,2017-08-28,2017-09-04
"66982",17653545,2017-08-28,2017-09-04
"66983",17680181,2017-09-01,2017-09-08
"66984",17705780,2017-09-03,2017-09-10
"66985",17707237,2017-09-04,2017-09-11
"66986",17709475,2017-09-04,2017-09-11
"66987",17463850,2017-09-04,2017-09-11
"66988",17719943,2017-09-05,2017-09-12
"66989",17721407,2017-09-05,2017-09-12
"66990",17727127,2017-09-06,2017-09-13
"66991",17729417,2017-09-06,2017-09-13
"66992",17747035,2017-09-09,2017-09-16
"66993",17763584,2017-09-11,2017-09-18
"66994",15760292,2017-03-04,2017-03-11
"66995",15852798,2017-03-04,2017-04-03
"66996",15853680,2017-03-04,2017-03-11
"66997",15861295,2017-03-05,2017-03-12
"66998",15865314,2017-03-05,2017-03-12
"66999",15888479,2017-03-07,2017-03-14
"67000",15893648,2017-03-07,2017-03-14
"67001",15895106,2017-03-07,2017-04-06
"67002",15897144,2017-03-08,2017-03-15
"67003",15901498,2017-03-08,2017-03-15
"67004",15911802,2017-03-09,2017-03-16
"67005",15924679,2017-03-10,2017-03-17
"67006",15958921,2017-03-13,2017-03-20
"67007",15959190,2017-03-13,2017-03-20
"67008",15973297,2017-03-14,2017-03-21
"67009",15987918,2017-03-15,2017-03-22
"67010",16011490,2017-03-18,2017-03-25
"67011",16020555,2017-03-19,2017-03-26
"67012",16039062,2017-03-20,2017-03-27
"67013",16047455,2017-03-21,2017-03-28
"67014",15934396,2017-03-11,2017-03-18
"67015",17769353,2017-09-12,2017-09-19
"67016",17771507,2017-09-12,2017-09-19
"67017",17775332,2017-09-13,2017-09-20
"67018",17427027,2017-08-13,2017-08-20
"67019",17439587,2017-08-15,2017-08-22
"67020",17457715,2017-08-17,2017-08-24
"67021",17798264,2017-09-16,2017-09-23
"67022",17805515,2017-09-17,2017-09-24
"67023",15291028,2017-01-22,2017-01-29
"67024",15295890,2017-01-22,2017-01-29
"67025",15305047,2017-01-22,2017-01-29
"67026",15309459,2017-01-23,2017-01-30
"67027",15312893,2017-01-23,2017-01-30
"67028",15316163,2017-01-23,2017-01-30
"67029",15260344,2017-01-23,2017-01-30
"67030",15320667,2017-01-23,2017-01-30
"67031",15332699,2017-01-24,2017-01-31
"67032",15238926,2017-01-24,2017-01-31
"67033",15340723,2017-01-25,2017-02-01
"67034",15359581,2017-01-26,2017-02-02
"67035",15370217,2017-01-27,2017-02-03
"67036",15399766,2017-01-29,2017-02-05
"67037",15400111,2017-01-29,2017-02-05
"67038",15406354,2017-01-29,2017-02-05
"67039",15421469,2017-01-30,2017-02-06
"67040",15429201,2017-01-31,2017-02-07
"67041",15430322,2017-01-31,2017-02-07
"67042",15441889,2017-02-01,2017-02-08
"67043",15449164,2017-02-02,2017-02-09
"67044",15450477,2017-02-02,2017-02-09
"67045",15451185,2017-02-02,2017-02-09
"67046",15462076,2017-02-03,2017-02-10
"67047",15466750,2017-02-03,2017-02-10
"67048",15474060,2017-02-04,2017-02-11
"67049",15477379,2017-02-04,2017-02-11
"67050",15430327,2017-02-04,2017-02-11
"67051",15492166,2017-02-05,2017-02-12
"67052",15497308,2017-02-06,2017-02-13
"67053",15518287,2017-02-07,2017-02-14
"67054",15519572,2017-02-07,2017-02-14
"67055",15520010,2017-02-08,2017-02-15
"67056",15528394,2017-02-09,2017-02-16
"67057",15538006,2017-02-09,2017-02-16
"67058",15543069,2017-02-10,2017-02-17
"67059",15555990,2017-02-11,2017-02-18
"67060",11882667,2017-02-12,2017-02-19
"67061",16858597,2017-06-05,2017-07-05
"67062",16655869,2017-06-05,2017-07-05
"67063",16878235,2017-06-07,2017-07-07
"67064",16880552,2017-06-08,2017-07-08
"67065",16885390,2017-06-08,2017-07-08
"67066",16888314,2017-06-09,2017-07-09
"67067",16895214,2017-06-10,2017-07-10
"67068",16898004,2017-06-10,2017-07-10
"67069",16907750,2017-06-11,2017-07-11
"67070",16911017,2017-06-11,2017-07-11
"67071",16913053,2017-06-11,2017-07-11
"67072",16917768,2017-06-12,2017-07-12
"67073",16923326,2017-06-12,2017-07-12
"67074",16928183,2017-06-13,2017-07-13
"67075",16932860,2017-06-13,2017-07-13
"67076",16933312,2017-06-13,2017-07-13
"67077",16933616,2017-06-13,2017-07-13
"67078",16934555,2017-06-13,2017-07-13
"67079",16698513,2017-06-14,2017-07-14
"67080",16942679,2017-06-14,2017-07-14
"67081",16943886,2017-06-14,2017-07-14
"67082",16961166,2017-06-16,2017-07-16
"67083",16961443,2017-06-16,2017-07-16
"67084",16964280,2017-06-17,2017-07-17
"67085",16967000,2017-06-17,2017-07-17
"67086",16968117,2017-06-17,2017-07-17
"67087",16968621,2017-06-17,2017-07-17
"67088",16970585,2017-06-17,2017-07-17
"67089",16973474,2017-06-18,2017-07-18
"67090",16980327,2017-06-18,2017-07-18
"67091",16982098,2017-06-18,2017-07-18
"67092",16982833,2017-06-18,2017-07-18
"67093",16984671,2017-06-19,2017-07-19
"67094",16987961,2017-06-19,2017-07-19
"67095",16903342,2017-06-19,2017-07-19
"67096",17003596,2017-06-20,2017-06-27
"67097",17004613,2017-06-21,2017-06-28
"67098",17016190,2017-06-22,2017-06-29
"67099",16984733,2017-06-23,2017-06-30
"67100",17031575,2017-06-24,2017-07-01
"67101",17036145,2017-06-25,2017-07-02
"67102",17041958,2017-06-25,2017-07-02
"67103",17046654,2017-06-26,2017-07-03
"67104",17053842,2017-06-27,2017-07-04
"67105",17055311,2017-06-27,2017-07-04
"67106",17057091,2017-06-27,2017-07-04
"67107",17058986,2017-06-28,2017-07-05
"67108",17059554,2017-06-28,2017-07-05
"67109",17064401,2017-06-28,2017-07-05
"67110",17067913,2017-06-29,2017-07-06
"67111",14527747,2017-07-01,2017-07-08
"67112",17081246,2017-07-01,2017-07-08
"67113",17082486,2017-07-01,2017-07-08
"67114",17084698,2017-07-02,2017-07-09
"67115",17084824,2017-07-02,2017-07-09
"67116",17084859,2017-07-02,2017-07-09
"67117",17088924,2017-07-02,2017-07-09
"67118",17094548,2017-07-03,2017-07-10
"67119",17090993,2017-07-05,2017-07-12
"67120",17129959,2017-07-08,2017-07-15
"67121",17132104,2017-07-08,2017-07-15
"67122",17141769,2017-07-10,2017-07-17
"67123",17145869,2017-07-10,2017-07-17
"67124",17131910,2017-07-10,2017-07-17
"67125",17154649,2017-07-11,2017-07-18
"67126",17156184,2017-07-12,2017-07-19
"67127",17160591,2017-07-12,2017-08-11
"67128",17160888,2017-07-12,2017-08-11
"67129",17161448,2017-07-13,2017-07-20
"67130",17165950,2017-07-13,2017-07-20
"67131",17174711,2017-07-15,2017-07-22
"67132",17181503,2017-07-16,2017-08-15
"67133",17182196,2017-07-16,2017-07-23
"67134",17185562,2017-07-16,2017-07-23
"67135",17191794,2017-07-17,2017-07-24
"67136",17202833,2017-07-19,2017-07-26
"67137",17208144,2017-07-19,2017-08-18
"67138",17208245,2017-07-19,2017-08-18
"67139",17208653,2017-07-20,2017-07-27
"67140",17213308,2017-07-20,2017-07-27
"67141",17218139,2017-07-21,2017-07-28
"67142",11461054,2017-07-22,2017-07-29
"67143",17224927,2017-07-22,2017-07-29
"67144",17227603,2017-07-23,2017-07-30
"67145",16491242,2017-05-07,2017-05-14
"67146",16510971,2017-05-09,2017-05-16
"67147",16511962,2017-05-09,2017-05-16
"67148",16408330,2017-05-12,2017-05-19
"67149",16552254,2017-05-14,2017-05-21
"67150",16559939,2017-05-15,2017-05-22
"67151",16568723,2017-05-16,2017-05-23
"67152",16586222,2017-05-18,2017-06-17
"67153",16596764,2017-05-19,2017-06-18
"67154",16598709,2017-05-19,2017-06-18
"67155",16603269,2017-05-20,2017-06-19
"67156",16605437,2017-05-20,2017-06-19
"67157",16601232,2017-05-20,2017-06-19
"67158",16615322,2017-05-20,2017-06-19
"67159",16615659,2017-05-20,2017-06-19
"67160",16616230,2017-05-20,2017-06-19
"67161",16616361,2017-05-20,2017-06-19
"67162",16620608,2017-05-21,2017-06-20
"67163",16621723,2017-05-21,2017-06-20
"67164",16622934,2017-05-21,2017-06-20
"67165",16625170,2017-05-21,2017-06-20
"67166",16627638,2017-05-21,2017-06-20
"67167",16631331,2017-05-21,2017-06-20
"67168",16631840,2017-05-21,2017-06-20
"67169",16632271,2017-05-21,2017-06-20
"67170",16632781,2017-05-21,2017-06-20
"67171",16631073,2017-05-21,2017-06-20
"67172",16634101,2017-05-21,2017-06-20
"67173",16634727,2017-05-21,2017-06-20
"67174",16635269,2017-05-21,2017-06-20
"67175",16636322,2017-05-21,2017-06-20
"67176",16637778,2017-05-21,2017-06-20
"67177",16640512,2017-05-21,2017-06-20
"67178",16640710,2017-05-21,2017-06-20
"67179",16644702,2017-05-21,2017-06-20
"67180",16645836,2017-05-21,2017-06-20
"67181",16647040,2017-05-21,2017-06-20
"67182",16649031,2017-05-21,2017-06-20
"67183",16649513,2017-05-21,2017-06-20
"67184",16651559,2017-05-22,2017-06-21
"67185",16652153,2017-05-22,2017-06-21
"67186",16652643,2017-05-22,2017-06-21
"67187",16655892,2017-05-22,2017-06-21
"67188",16656449,2017-05-22,2017-06-21
"67189",16656434,2017-05-22,2017-06-21
"67190",16657039,2017-05-22,2017-06-21
"67191",16657932,2017-05-22,2017-06-21
"67192",16659889,2017-05-22,2017-06-21
"67193",16660734,2017-05-22,2017-06-21
"67194",16663488,2017-05-22,2017-06-21
"67195",16663333,2017-05-22,2017-06-21
"67196",16667867,2017-05-22,2017-06-21
"67197",16670308,2017-05-22,2017-06-21
"67198",16671325,2017-05-22,2017-06-21
"67199",16673424,2017-05-22,2017-06-21
"67200",16670872,2017-05-22,2017-06-21
"67201",16674734,2017-05-22,2017-06-21
"67202",16678006,2017-05-22,2017-06-21
"67203",16678061,2017-05-22,2017-06-21
"67204",16678514,2017-05-22,2017-06-21
"67205",16680412,2017-05-22,2017-06-21
"67206",16680564,2017-05-22,2017-06-21
"67207",16683273,2017-05-22,2017-06-21
"67208",16684186,2017-05-22,2017-06-21
"67209",16684633,2017-05-22,2017-06-21
"67210",16684860,2017-05-22,2017-06-21
"67211",16686906,2017-05-22,2017-06-21
"67212",16692996,2017-05-23,2017-06-22
"67213",16693059,2017-05-23,2017-06-22
"67214",16696179,2017-05-23,2017-06-22
"67215",16681394,2017-05-23,2017-06-22
"67216",16698764,2017-05-23,2017-06-22
"67217",16699497,2017-05-23,2017-06-22
"67218",16600655,2017-05-23,2017-06-22
"67219",16703223,2017-05-23,2017-06-22
"67220",16640253,2017-05-23,2017-06-22
"67221",16707628,2017-05-23,2017-06-22
"67222",16707974,2017-05-23,2017-06-22
"67223",16714012,2017-05-24,2017-06-23
"67224",16718257,2017-05-24,2017-06-23
"67225",16720035,2017-05-24,2017-06-23
"67226",16722527,2017-05-25,2017-06-24
"67227",16726024,2017-05-25,2017-06-24
"67228",16727012,2017-05-25,2017-06-24
"67229",16603968,2017-05-26,2017-06-25
"67230",16739355,2017-05-26,2017-06-25
"67231",17428246,2017-08-13,2017-08-20
"67232",17430525,2017-08-14,2017-08-21
"67233",17431682,2017-08-14,2017-08-21
"67234",17437392,2017-08-14,2017-08-21
"67235",17441235,2017-08-15,2017-09-14
"67236",17442779,2017-08-15,2017-08-22
"67237",17452704,2017-08-16,2017-08-23
"67238",17453375,2017-08-17,2017-09-16
"67239",17455525,2017-08-17,2017-09-16
"67240",17456833,2017-08-17,2017-09-16
"67241",17467404,2017-08-19,2017-08-26
"67242",17478723,2017-08-20,2017-09-19
"67243",17478882,2017-08-20,2017-08-27
"67244",17486224,2017-08-20,2017-08-27
"67245",17489810,2017-08-21,2017-08-28
"67246",17493305,2017-08-21,2017-08-28
"67247",17497651,2017-08-21,2017-08-28
"67248",17508437,2017-08-23,2017-09-22
"67249",17512414,2017-08-23,2017-08-30
"67250",17535407,2017-08-25,2017-09-01
"67251",17536345,2017-08-26,2017-09-25
"67252",17538673,2017-08-26,2017-09-02
"67253",17538782,2017-08-26,2017-09-02
"67254",17539450,2017-08-26,2017-09-02
"67255",17542687,2017-08-26,2017-09-25
"67256",17545307,2017-08-26,2017-09-02
"67257",17546005,2017-08-26,2017-09-25
"67258",17546057,2017-08-26,2017-09-02
"67259",17547054,2017-08-26,2017-09-02
"67260",17550935,2017-08-26,2017-09-02
"67261",17555494,2017-08-26,2017-09-25
"67262",17555748,2017-08-26,2017-09-02
"67263",17565381,2017-08-26,2017-09-25
"67264",17569461,2017-08-26,2017-09-02
